Variable,A,A,A,A,B,B,B,B,C,C,C,C
8006,0.6662179170380041,0.3201471202725523,0.0,0.013634962689443485,0.06353799470915898,0.32887197470239815,0.4059821322020513,0.2016078983863915,0.12491995924118189,0.2270447188134585,0.22056900543515892,0.42746631651020073
8007,0.7541993021845006,0.0,0.0,0.2458006978154994,0.0,0.07909892407046909,0.9209010759295309,0.0,0.23054321203575073,0.2851101980861921,0.4260809703667646,0.058265619511292555
8008,0.0,0.3503091514391652,0.6496908485608348,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.9346726466340352,0.06532735336596485
8009,0.3192273271570595,0.05336086907895002,0.11977363405809188,0.5076381697058987,0.3374992901039816,0.0,0.6625007098960184,0.0,0.11010680172645129,0.2314339025520366,0.4130838490979197,0.24537544662359234
8010,0.7587939132059441,0.0,0.14419364729878417,0.09701243949527164,0.19913152840485454,0.6382729730460956,0.16259549854904978,0.0,0.25,0.25,0.25,0.25
8011,0.8593592716619358,0.0,0.14064072833806415,0.0,0.0,0.582341018237608,0.0,0.4176589817623921,0.0,0.16359036253967288,0.53269902624953,0.30371061121079707
8012,0.7143151669406692,0.28568483305933084,0.0,0.0,0.23998965136096068,0.19679314394811437,0.3924109635214165,0.1708062411695083,0.019467445968676212,0.0,0.9805325540313239,0.0
8013,1.0,0.0,0.0,0.0,0.18192387179414535,0.0,0.649176456246184,0.16889967195967062,0.0,0.7077708154233918,0.0,0.29222918457660807
8014,0.5027315414099771,0.12761698506824273,0.36965147352178007,0.0,0.0981365356949176,0.0,0.9018634643050824,0.0,0.8075980488045383,0.1924019511954617,0.0,0.0
8015,0.32599558585273775,0.48547129213903,0.1885331220082322,0.0,0.0,0.0,1.0,0.0,0.31830320278497126,0.0,0.0,0.6816967972150288
8016,0.0,0.7846419615994975,0.2153580384005026,0.0,0.6745289384798336,0.23989548920119588,0.020887429281859226,0.06468814303711129,0.0,0.0,0.8821584749745053,0.11784152502549472
8017,0.38294944415738147,0.040613392634307924,0.4658444427604808,0.11059272044782995,0.12505837372229045,0.0,0.4374708131388548,0.4374708131388548,0.0,0.14542761714592062,0.18778051630750883,0.6667918665465706
8018,0.8786539864438115,0.12134601355618851,0.0,0.0,0.13863204189139647,0.18855203496785397,0.04498903785235664,0.6278268852883929,0.0,0.09887113463030213,0.06599330411452589,0.835135561255172
8019,0.42396572628116,0.0,0.15206854743767984,0.42396572628116,0.11753555006602417,0.0,0.34778458850444954,0.5346798614295263,0.5608081486286307,0.24363135101566225,0.0,0.19556050035570705
8020,0.6668125279139433,0.2345545112658228,0.0,0.09863296082023391,0.4572028596820396,0.3467320465230856,0.1960650937948748,0.0,0.038432476794598706,0.5650679397334265,0.18403975836583625,0.21245982510613842
8021,0.006753734888811974,0.797581989813693,0.0,0.19566427529749503,0.0,0.7411337791206608,0.0,0.2588662208793392,0.0,1.0,0.0,0.0
8022,0.7494716355796416,0.0,0.2505283644203583,0.0,0.2511313392520811,0.1725040004710662,0.3931771959545648,0.18318746432228786,0.1777722859203229,0.4090576543094003,0.0,0.4131700597702769
8023,0.0,0.5330042370536099,0.12211296974387328,0.34488279320251675,0.2710321416576093,0.38374951566433224,0.018835355621606032,0.32638298705645247,0.0,0.3503623749990627,0.4522486934203923,0.19738893158054505
8024,0.2796000876324868,0.0,0.7203999123675132,0.0,0.14004803838973756,0.1809257665772964,0.0,0.679026195032966,0.0,0.0,0.5585484762744749,0.44145152372552515
8025,0.24647580853161227,0.4484135077203938,0.0,0.30511068374799394,0.0,0.9957010601533794,0.0,0.0042989398466205765,0.31787167783450604,0.0318058493810732,0.4709727646812652,0.1793497081031555
8026,0.6553865992305147,0.15860329054967465,0.18601011021981068,0.0,0.11741719250194758,0.5385774003898892,0.3440054071081632,0.0,0.49378942440062124,0.5062105755993788,0.0,0.0
8027,0.4165237666539376,0.5834762333460625,0.0,0.0,0.5872425148450522,0.0,0.41275748515494776,0.0,0.0,0.0,1.0,0.0
8028,0.6638968907482276,0.3361031092517725,0.0,0.0,0.7057150463360883,0.2942849536639116,0.0,0.0,0.5064746191436692,0.0,0.04348643679433237,0.45003894406199835
8029,0.2696062193176963,0.0,0.0,0.7303937806823037,0.0,0.0,0.3805458604587271,0.6194541395412729,0.0,0.0,0.14316584130483778,0.8568341586951621
8030,0.4738891919220514,0.0,0.38117083137956453,0.14493997669838388,1.0,0.0,0.0,0.0,0.0,0.19173146014856324,0.7087019246449241,0.09956661520651262
8031,0.21940435746711986,0.0,0.0,0.7805956425328802,0.0,0.0,0.0,1.0,0.17549059925160226,0.3039778072536292,0.0,0.5205315934947685
8032,0.3459772393849006,0.30051328385573406,0.0,0.3535094767593654,0.25,0.25,0.25,0.25,0.44282868506006706,0.18193838016517816,0.0,0.37523293477475483
8033,0.0,0.0,1.0,0.0,0.0,0.8430139791382243,0.15698602086177565,0.0,0.0,0.0,0.6029485823017514,0.39705141769824864
8034,0.575040088911673,0.0,0.23346770502021946,0.1914922060681075,0.2136709410213723,0.2555219459949205,0.4550795913182376,0.07572752166546963,0.0,0.0,1.0,0.0
8035,0.46726433084934516,0.36150955833645915,0.17122611081419567,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
8036,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0,0.33429555982376646,0.1350207069191233,0.5092825091518054,0.021401224105304806
8037,0.6651915991781301,0.26497567535871286,0.069832725463157,0.0,0.0,0.761378953008017,0.23862104699198308,0.0,0.5697319154738827,0.43026808452611726,0.0,0.0
8038,0.29826356684316135,0.06900246808255135,0.0,0.6327339650742874,0.0,1.0,0.0,0.0,0.1338113210020783,0.0,0.2323012926208005,0.6338873863771213
8039,0.9768025889929546,0.0,0.0,0.023197411007045556,0.0,0.5412609033911712,0.0,0.45873909660882883,0.0,1.0,0.0,0.0
8040,0.2013930212712283,0.403649481318397,0.0,0.3949574974103747,0.0,0.45178078458773674,0.5482192154122634,0.0,0.0,0.0,0.27371759089556175,0.7262824091044382
8041,0.576935323704149,0.41551261149359325,0.007552064802257748,0.0,0.40159192031936564,0.4189529132094175,0.17945516647121681,0.0,0.0,0.6772859445938185,0.1532289962001253,0.16948505920605617
8042,0.336503968344586,0.6634960316554142,0.0,0.0,0.26181345194523986,0.7381865480547602,0.0,0.0,0.38836329327938035,0.6116367067206198,0.0,0.0
8043,0.460619635138416,0.1259001421888786,0.0,0.41348022267270546,0.3735822951740521,0.3735822951740521,0.19125752570704962,0.06157788394484624,0.3161568099799954,0.0657832627853362,0.4045156416785173,0.21354428555615118
8044,0.0,1.0,0.0,0.0,0.13557870706052716,0.43221064646973645,0.43221064646973645,0.0,0.0,1.0,0.0,0.0
8045,0.5660384236837496,0.0,0.0,0.4339615763162504,0.2874354721558828,0.0,0.5505967965013777,0.16196773134273956,0.25,0.25,0.25,0.25
8046,0.8252450508616548,0.0,0.0,0.1747549491383452,0.0,0.38927746652490997,0.14953442224225238,0.46118811123283765,0.7367993062260074,0.04970642839630282,0.0,0.21349426537768992
8047,0.0516174864843189,0.11666678235771541,0.4498658305739894,0.3818499005839763,0.0,0.0,0.0,1.0,0.0,0.30779378237247673,0.6922062176275233,0.0
8048,1.0,0.0,0.0,0.0,0.15006275433228905,0.5406523471122942,0.0,0.3092848985554168,0.3114553147120712,0.1737772969584982,0.0,0.5147673883294306
8049,0.5480941422643227,0.0,0.4519058577356772,0.0,0.0,0.7588965821016477,0.0,0.2411034178983524,0.0,0.10867790172794822,0.0,0.8913220982720518
8050,0.5159218274565373,0.0,0.48407817254346286,0.0,0.4044510152905126,0.0,0.5955489847094874,0.0,0.31448198957144463,0.3541879652641032,0.3313300451644521,0.0
8051,0.25,0.25,0.25,0.25,0.0,0.0,0.056433649558248984,0.9435663504417511,0.17684278977822782,0.3545130080671201,0.0,0.468644202154652
8052,0.2465347625960779,0.5282041128489847,0.0,0.2252611245549374,0.3679072028666117,0.012581745746369822,0.6195110513870185,0.0,0.0,0.4431200685925928,0.18807612348527655,0.3688038079221308
8053,0.17026034466470993,0.4002690051336153,0.42947065020167485,0.0,0.25,0.25,0.25,0.25,0.2378508819151351,0.0,0.580505869743217,0.18164324834164783
8054,0.22355833992285462,0.36473172843686097,0.15171103122201612,0.25999890041826823,0.47142588947833625,0.0,0.0,0.5285741105216637,0.0,0.0,0.0,1.0
8055,0.290501153804934,0.17192219823803137,0.5375766479570346,0.0,0.43763755866092546,0.0,0.0,0.5623624413390746,0.08571171484070822,0.23212387689165093,0.4878185940313874,0.19434581423625338
8056,0.2349466265785053,0.654662012051077,0.11039136137041773,0.0,0.0,1.0,0.0,0.0,0.0,0.01794867499371984,0.9820513250062801,0.0
8057,0.2334682328469058,0.19857924807732807,0.2356660306375299,0.3322864884382363,0.21047760033957635,0.5809828519237781,0.20853954773664563,0.0,0.0,0.0,1.0,0.0
8058,0.5540957583763436,0.44590424162365633,0.0,0.0,0.2583418856331113,0.6533025055783845,0.08835560878850417,0.0,0.0307224489425837,0.10474520385594764,0.19185615182032745,0.6726761953811412
8059,0.2529784204077073,0.22058532593657662,0.48992814299033804,0.036508110665377944,0.0,1.0,0.0,0.0,0.2933300131517464,0.0,0.33259675281833156,0.37407323402992204
8060,0.25,0.25,0.25,0.25,0.13216553897832853,0.09203286267287442,0.3492459423981852,0.4265556559506119,0.25,0.25,0.25,0.25
8061,0.35257712327835833,0.0,0.0,0.6474228767216416,0.0,0.0,0.5915273530204718,0.40847264697952823,0.0,0.21411682797936732,0.14417668546947318,0.6417064865511596
8062,0.619618748334267,0.1317793026976796,0.24860194896805332,0.0,0.25,0.25,0.25,0.25,0.14598356150561254,0.0,0.37685661512218216,0.47715982337220536
8063,0.26588999056231194,0.3944297491523237,0.0,0.3396802602853644,0.42951869966964334,0.0,0.034800419249176345,0.5356808810811803,0.44214545626303525,0.0656201773556319,0.4922343663813327,0.0
8064,0.6156306404366414,0.0,0.0,0.3843693595633585,0.22207213081080157,0.0,0.4967191437349506,0.28120872545424797,0.4715051446492822,0.0,0.0,0.5284948553507178
8065,0.1557599396822755,0.6993278894122209,0.1423268916007216,0.002585279304781927,0.0,0.34400492030359436,0.0,0.6559950796964057,0.3396498841798761,0.0,0.18263903464049433,0.47771108117962957
8066,0.04211291275576586,0.0,0.28898081671243964,0.6689062705317945,0.41376991024867726,0.09835172557241392,0.41950340402405706,0.06837496015485169,0.3237055830278571,0.0,0.47310886933586777,0.2031855476362752
8067,1.0,0.0,0.0,0.0,0.457165215245534,0.39138505446154026,0.0,0.1514497302929256,0.0,1.0,0.0,0.0
8068,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0,0.19942066379868123,0.3080429453725383,0.49253639082878037,0.0
8069,0.5428577176389284,0.19113235786997504,0.2660099244910966,0.0,0.0,0.2052691082731225,0.0,0.7947308917268775,0.4121210901320673,0.08669774446307008,0.5011811654048627,0.0
8070,0.26828081569686646,0.0,0.3658595921515667,0.3658595921515667,0.6494267988708071,0.0,0.35057320112919294,0.0,0.0,0.16535989743588309,0.48676665803700603,0.3478734445271108
8071,1.0,0.0,0.0,0.0,0.43246789743761993,0.0,0.43246789743761993,0.1350642051247602,0.29280837801797077,0.0,0.0,0.7071916219820292
8072,0.25,0.25,0.25,0.25,0.0,0.511766495913428,0.48823350408657196,0.0,0.11803756165967684,0.6612489960029473,0.0,0.22071344233737578
8073,0.0,0.9232519777149745,0.06369532209758232,0.013052700187443242,0.20822744628591183,0.20963600420137896,0.39680713697622433,0.18532941253648477,0.0,0.4090261638126024,0.28007932156761933,0.31089451461977824
8074,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0,0.4232584143059675,0.0,0.5767415856940324,0.0
8075,0.05209239225638535,0.6786313692665544,0.2692762384770602,0.0,0.0,0.420246203073928,0.41407204740163506,0.16568174952443676,0.0,0.2974942350044765,0.2614422890104428,0.44106347598508056
8076,0.5814879376305082,0.0,0.0,0.4185120623694918,0.2449258565304898,0.014033959672903162,0.741040183796607,0.0,0.6295302042965589,0.370469795703441,0.0,0.0
8077,0.307874867849935,0.4798203931186837,0.0,0.21230473903138128,0.25,0.25,0.25,0.25,0.0,0.8695824348888895,0.13041756511111052,0.0
8078,0.9983044211737686,0.0016955788262312623,0.0,0.0,0.10143327337155511,0.0,0.4732493439736427,0.42531738265480223,0.5034819648079654,0.22366295845144502,0.21875799002958488,0.05409708671100473
8079,0.3030608009685161,0.6969391990314838,0.0,0.0,0.0,0.615364516839217,0.0,0.38463548316078294,0.0,0.4334323621938473,0.5665676378061528,0.0
8080,0.36813543942149274,0.031427865989855655,0.43987449390947736,0.1605622006791742,0.0,0.0,0.6633986235609527,0.3366013764390473,0.0,0.45496903520033183,0.5450309647996681,0.0
8081,0.12126320786448805,0.7806421428403255,0.09809464929518645,0.0,0.28648717702609733,0.09246088331660582,0.4765232201412795,0.14452871951601734,0.0,0.0,1.0,0.0
8082,0.19638334753554787,0.2556693830412372,0.37202335407972775,0.1759239153434873,0.25,0.25,0.25,0.25,0.25615937141774375,0.0,0.5450733811288297,0.19876724745342636
8083,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006416627677866539,0.0,0.9935833723221335,0.0
8084,0.43229393286377293,0.43229393286377293,0.13541213427245405,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8085,0.45034547757417026,0.0074362064917228785,0.5422183159341069,0.0,0.9867283848160617,0.0,0.0,0.01327161518393824,0.0,0.5835806619739526,0.4164193380260473,0.0
8086,0.0,0.24609190451031973,0.1390491326959509,0.6148589627937294,0.2311333778424326,0.0,0.11771363788252326,0.6511529842750441,0.25,0.25,0.25,0.25
8087,0.17006592568190854,0.5049544134292324,0.2298364377098044,0.09514322317905467,1.0,0.0,0.0,0.0,0.29945380970450597,0.0,0.5271007771699989,0.17344541312549513
8088,1.0,0.0,0.0,0.0,0.05784960124089801,0.3026972100552662,0.0541877874524716,0.5852654012513641,0.0,0.0,0.4649233884122263,0.5350766115877738
8089,0.25,0.25,0.25,0.25,0.0,0.0,0.2723674442267813,0.7276325557732187,0.3273138668674811,0.12606681327785083,0.546619319854668,0.0
8090,1.0,0.0,0.0,0.0,0.0,0.892134317459826,0.10786568254017401,0.0,0.2375912521279055,0.0,0.01577819276888924,0.7466305551032053
8091,0.0,0.0,0.6835162339967827,0.3164837660032173,0.0,0.0,1.0,0.0,0.37868869281228357,0.0,0.2712875283534649,0.3500237788342515
8092,0.6443726289374265,0.0,0.2584460488711035,0.0971813221914699,0.6015233135595999,0.0,0.042237128086766204,0.35623955835363397,0.0,1.0,0.0,0.0
8093,0.20688691347753996,0.12895820228385646,0.3460410648494672,0.31811381938913624,0.1361924491800309,0.29196335794287803,0.0651282741006618,0.5067159187764293,0.0,0.0,0.8847926336213388,0.11520736637866127
8094,0.10779941319029575,0.0,0.5619622583059277,0.3302383285037765,0.3671062228373275,0.2215940060145144,0.0,0.41129977114815813,0.1338201953214034,0.31909045512693557,0.10804740150128904,0.43904194805037194
8095,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.20399705240333746,0.7960029475966626,0.0
8096,1.0,0.0,0.0,0.0,0.41175232992827315,0.4382939294594523,0.05938943422729932,0.0905643063849752,0.0,0.12332034826016286,0.8766796517398372,0.0
8097,1.0,0.0,0.0,0.0,0.0,0.016562764665892776,0.9834372353341072,0.0,0.0,1.0,0.0,0.0
8098,0.2571946452979458,0.6749545688843015,0.0,0.0678507858177528,0.24682655417784452,0.0,0.7531734458221555,0.0,0.0,0.2068318577604009,0.5643958045526406,0.22877233768695854
8099,0.610763944033899,0.19486377425283197,0.1943722817132691,0.0,0.5361345258822523,0.09090267176950032,0.0,0.3729628023482475,0.4610028467724836,0.0,0.0,0.5389971532275164
8100,1.0,0.0,0.0,0.0,0.0,0.8091000554358609,0.19089994456413906,0.0,0.3312148043634814,0.4979496268865508,0.0,0.1708355687499677
8101,0.25,0.25,0.25,0.25,0.0,0.34819677714817054,0.6518032228518295,0.0,0.13706492702861905,0.38346341435302034,0.19889747398475144,0.28057418463360917
8102,0.23876826824343259,0.36875645430917914,0.0,0.39247527744738825,0.00620549065549305,0.0,0.0,0.9937945093445069,0.705929070293669,0.0,0.0,0.294070929706331
8103,0.7633333245392663,0.18513933628540882,0.0,0.05152733917532496,0.14880396266737597,0.7040332385260516,0.0,0.1471627988065724,0.0,0.3805081966812184,0.3761937842176923,0.24329801910108934
8104,0.18256476051867132,0.6724824853421041,0.14495275413922448,0.0,0.0,0.0,1.0,0.0,0.0,0.17995893000794164,0.3018594846452377,0.5181815853468206
8105,0.1447262740861112,0.8552737259138888,0.0,0.0,0.2565473413356266,0.18557980176938266,0.5258345554374032,0.03203830145758758,0.38911242240754834,0.10306060026990654,0.38911242240754834,0.11871455491499674
8106,0.0,0.2645318619328995,0.456291929488802,0.27917620857829856,0.18666120166317715,0.4890959005995493,0.32424289773727344,0.0,0.8211344098148499,0.10799464310680068,0.04271176194681626,0.028159185131533076
8107,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0,0.1874395573599551,0.31817756574399625,0.49438287689604865,0.0
8108,0.46568491640055465,0.0,0.0,0.5343150835994454,0.17610786680731935,0.10823922201673751,0.35782645558797155,0.35782645558797155,0.0,0.0,1.0,0.0
8109,0.5279565686749763,0.0,0.4209342640916841,0.051109167233339546,0.45819819703270415,0.0,0.5418018029672957,0.0,0.0,0.3917649369230081,0.0,0.6082350630769919
8110,0.0,0.0,0.8225400186282368,0.17745998137176325,0.4264835504261104,0.14703289914777917,0.4264835504261104,0.0,0.3096553747644973,0.36610675595126435,0.30667847224263894,0.01755939704159927
8111,0.5458819697845403,0.4541180302154598,0.0,0.0,0.46815389637143145,0.0,0.0,0.5318461036285685,0.0,0.40642506563273956,0.5935749343672605,0.0
8112,0.2328049461084185,0.29683442205081123,0.2732208204912763,0.19713981134949393,0.0,0.15022908714337918,0.34542538691485347,0.5043455259417674,0.0,0.371214878507479,0.0,0.6287851214925211
8113,0.21874407999669349,0.7804237355896736,0.0,0.0008321844136329401,0.0,0.621591750269579,0.37840824973042103,0.0,0.0,0.8710348762206525,0.12896512377934755,0.0
8114,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
8115,0.0,0.06145855315124021,0.8713944977829199,0.06714694906584,0.05570162983438559,0.37288564899400695,0.5391430073801523,0.03226971379145504,0.1668534750205929,0.1677697791549878,0.0,0.6653767458244193
8116,0.0,0.0,1.0,0.0,0.24506399048586117,0.6453808615428869,0.0,0.109555147971252,0.0,0.0,0.6493014988771081,0.3506985011228919
8117,0.33422266614608304,0.0,0.18702192552142735,0.4787554083324897,0.25,0.25,0.25,0.25,0.6622118819985285,0.21520390409291332,0.0,0.12258421390855807
8118,0.0,1.0,0.0,0.0,0.0,0.27549255841111076,0.3263668309672368,0.3981406106216524,0.22286129563438362,0.2247522146361374,0.0,0.5523864897294789
8119,0.31912105315052375,0.2001921450629939,0.4742546718848784,0.006432129901603993,0.032506562647720665,0.0,0.5260329966114652,0.44146044074081414,0.43124811371158156,0.0,0.5687518862884184,0.0
8120,0.0,0.0,1.0,0.0,0.10515020061880269,0.18374227386118314,0.481885957427725,0.22922156809228914,0.0,0.6099623422764664,0.39003765772353366,0.0
8121,0.3567502452447033,0.005241507607501586,0.6380082471477952,0.0,0.0805399590013218,0.9194600409986783,0.0,0.0,0.21632299792610116,0.0,0.7373459042038955,0.046331097870003356
8122,0.35483089360156894,0.39447795512819533,0.2506911512702358,0.0,0.5045414626114588,0.0,0.07543917179878906,0.42001936558975206,0.21577100777942324,0.16325847160899912,0.6209705206115776,0.0
8123,0.638425958782931,0.36157404121706904,0.0,0.0,0.0,0.6875366600977851,0.0,0.3124633399022149,0.0,0.30606766341172287,0.4487558222366072,0.24517651435166984
8124,0.0,0.9272993201339463,0.0,0.07270067986605364,0.6983151024144071,0.03174750139160711,0.26993739619398577,0.0,0.28118614356808996,0.013237556260549012,0.030018599641089005,0.6755577005302721
8125,0.0,0.7282702745598055,0.0,0.2717297254401945,0.0,1.0,0.0,0.0,0.5817545471422946,0.41824545285770554,0.0,0.0
8126,0.4761963510948797,0.15529743491881745,0.3685062139863029,0.0,0.0950411669008207,0.41062772668710823,0.09503899852254903,0.39929210788952213,0.7113991710996278,0.0,0.2886008289003722,0.0
